employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
9168,Procurement,region_31,Bachelors,m,sourcing,1,39,5,5,0,65,0
76309,SalesMarketing,region_7,Bachelors,m,sourcing,2,30,3,8,0,48,0
40751,Analytics,region_20,Bachelors,m,other,1,27,4,2,0,89,0
51053,SalesMarketing,region_28,,m,other,1,27,,1,0,48,0
48270,Procurement,region_23,Mastersabove,m,other,1,40,5,5,1,92,1
76176,SalesMarketing,region_27,,m,sourcing,1,36,1,5,0,52,0
22859,Technology,region_2,Bachelors,f,other,2,38,5,7,0,78,0
74220,SalesMarketing,region_4,Mastersabove,m,other,1,50,5,22,0,46,0
9832,SalesMarketing,region_2,Mastersabove,m,other,1,52,5,9,0,52,1
51272,Legal,region_22,Bachelors,m,other,1,38,5,5,0,57,0
39942,Operations,region_7,Mastersabove,m,sourcing,1,37,3,5,0,97,1
14464,Technology,region_7,Mastersabove,f,other,1,35,3,7,0,80,0
56835,SalesMarketing,region_22,Bachelors,m,other,1,28,2,2,0,49,0
13524,SalesMarketing,region_2,Bachelors,m,sourcing,1,39,3,11,0,52,0
37779,SalesMarketing,region_28,,m,sourcing,1,24,4,3,0,50,0
66859,HR,region_29,Bachelors,m,other,1,33,4,10,0,49,0
22883,Legal,region_22,Bachelors,m,other,1,40,1,4,0,60,0
40534,Operations,region_13,Mastersabove,m,other,1,52,3,16,0,63,0
46856,HR,region_2,Below Secondary,f,sourcing,1,22,4,2,0,51,0
56007,R&D,region_7,Bachelors,m,other,1,39,4,5,0,88,0
48728,Operations,region_14,Bachelors,m,other,1,33,4,7,0,63,0
8356,SalesMarketing,region_30,Bachelors,m,sourcing,1,32,4,2,0,47,0
75349,Procurement,region_7,Mastersabove,m,sourcing,1,47,3,16,0,63,0
249,Legal,region_2,Bachelors,m,sourcing,1,31,2,3,0,57,0
76271,Operations,region_18,Bachelors,f,other,1,30,4,2,0,63,0
7065,Operations,region_15,Bachelors,f,sourcing,1,28,3,5,0,57,0
70249,Technology,region_4,Mastersabove,m,other,2,50,2,17,0,81,0
39841,Technology,region_26,Mastersabove,f,other,1,32,3,3,0,77,0
45772,SalesMarketing,region_31,Mastersabove,m,other,1,40,2,11,0,47,0
36813,SalesMarketing,region_26,Bachelors,m,other,1,33,2,7,0,52,0
55463,HR,region_2,Bachelors,m,other,1,47,3,4,0,51,0
46333,Operations,region_22,Bachelors,m,other,1,28,,1,0,,0
11659,SalesMarketing,region_20,Bachelors,m,sourcing,1,35,3,6,0,46,0
4887,R&D,region_27,Mastersabove,m,other,1,28,,1,0,80,0
66678,Technology,region_5,Bachelors,m,other,1,32,5,2,1,86,1
64416,Technology,region_27,Mastersabove,m,sourcing,1,58,1,14,0,83,0
71695,Technology,region_2,,m,other,1,55,1,15,0,82,0
1720,Operations,region_19,Bachelors,f,sourcing,1,31,4,3,0,59,0
59070,HR,region_13,Mastersabove,f,other,1,41,5,11,0,51,0
69955,Legal,region_22,Bachelors,m,sourcing,1,31,5,5,0,64,0
5271,Technology,region_34,Bachelors,m,other,1,27,3,3,0,78,0
66693,Analytics,region_7,Mastersabove,m,other,1,32,4,3,0,86,0
69537,SalesMarketing,region_9,Bachelors,m,other,1,31,4,6,0,53,0
63056,Analytics,region_16,Bachelors,m,other,1,33,5,3,0,86,0
56934,Finance,region_31,Bachelors,m,sourcing,1,27,2,2,0,62,0
31745,Operations,region_11,Bachelors,m,other,1,55,3,17,0,59,0
6118,Operations,region_13,Mastersabove,m,other,3,39,5,8,0,70,1
9253,Operations,region_29,Mastersabove,m,other,1,34,4,6,0,59,0
41507,Operations,region_7,Mastersabove,f,other,1,32,4,2,0,62,0
70714,Procurement,region_26,Bachelors,f,sourcing,2,40,3,6,0,70,0
47681,Procurement,region_2,Bachelors,f,other,1,45,3,17,0,72,0
67799,SalesMarketing,region_30,,m,sourcing,1,32,2,3,0,47,0
71063,Analytics,region_22,Bachelors,m,other,1,32,5,7,0,81,0
25859,Procurement,region_16,Bachelors,f,other,1,40,3,5,0,68,0
52343,Analytics,region_3,Bachelors,m,sourcing,1,30,3,5,0,83,0
946,Procurement,region_8,Mastersabove,f,sourcing,1,32,5,8,0,68,1
61906,Operations,region_8,Mastersabove,m,other,1,32,5,7,0,64,0
3824,SalesMarketing,region_2,Bachelors,m,other,3,38,2,4,0,48,0
56204,Operations,region_2,Bachelors,f,sourcing,1,32,3,6,0,,0
71250,Procurement,region_16,Bachelors,f,other,1,34,2,9,0,69,0
70998,Operations,region_16,Mastersabove,m,sourcing,1,42,3,13,0,,0
66430,Analytics,region_28,Bachelors,m,sourcing,1,35,5,8,0,87,0
17432,Operations,region_2,Bachelors,f,sourcing,1,31,5,7,0,60,0
66252,Finance,region_30,Bachelors,m,other,1,30,4,4,0,55,0
68543,Analytics,region_21,Bachelors,f,other,1,28,5,2,0,88,1
14244,HR,region_26,Bachelors,f,sourcing,1,26,,1,0,52,0
30352,Procurement,region_2,Bachelors,f,other,1,33,3,4,0,69,0
53310,Technology,region_26,Below Secondary,m,sourcing,1,24,3,1,0,79,0
76831,SalesMarketing,region_2,Mastersabove,m,other,1,35,5,3,0,53,0
25324,HR,region_20,Bachelors,m,other,1,27,4,3,0,53,0
74800,SalesMarketing,region_15,Bachelors,f,other,1,26,3,2,0,48,0
65581,SalesMarketing,region_14,Bachelors,m,sourcing,2,37,1,8,0,47,0
62644,SalesMarketing,region_2,Bachelors,m,sourcing,1,24,4,2,0,52,0
28643,Operations,region_2,Mastersabove,m,other,1,54,5,17,0,54,0
6400,SalesMarketing,region_22,Mastersabove,m,other,1,44,3,11,0,49,0
74102,Procurement,region_22,Bachelors,f,other,1,29,3,8,0,67,0
24746,Analytics,region_25,Bachelors,m,other,2,28,1,4,0,83,0
1879,Procurement,region_2,Bachelors,f,other,2,35,3,9,0,74,0
40195,SalesMarketing,region_2,Bachelors,m,sourcing,1,44,3,3,0,50,0
31018,Operations,region_4,Bachelors,f,other,1,33,5,9,0,64,0
13952,SalesMarketing,region_31,Bachelors,m,sourcing,1,24,5,2,0,52,0
61013,SalesMarketing,region_2,Bachelors,m,sourcing,1,30,4,3,0,96,1
6690,Operations,region_27,Bachelors,m,other,1,29,,1,0,60,0
65923,SalesMarketing,region_15,,m,sourcing,1,28,3,2,0,50,0
57326,Technology,region_14,Bachelors,m,other,1,30,5,4,0,82,0
64250,SalesMarketing,region_4,Mastersabove,m,other,2,33,1,6,0,48,0
10531,Finance,region_6,Bachelors,f,other,1,26,4,6,1,60,0
63933,Finance,region_2,Bachelors,m,sourcing,2,24,,1,0,60,0
11914,SalesMarketing,region_7,Bachelors,m,other,1,20,4,2,0,,0
45388,Operations,region_26,Bachelors,f,sourcing,1,27,4,2,0,52,0
60832,SalesMarketing,region_24,Mastersabove,m,sourcing,1,39,4,7,0,49,0
42415,Operations,region_11,Bachelors,m,sourcing,2,31,5,5,0,60,0
16745,SalesMarketing,region_1,Mastersabove,m,other,2,33,2,8,0,54,0
43275,HR,region_2,Below Secondary,m,other,1,22,,1,0,50,0
16884,Technology,region_15,Bachelors,m,other,3,36,3,8,0,74,0
60708,SalesMarketing,region_7,Bachelors,f,other,1,27,5,2,0,47,0
62089,Finance,region_2,Bachelors,m,other,3,25,1,3,0,62,0
30788,Operations,region_2,Bachelors,f,sourcing,1,41,4,7,0,59,0
75665,Operations,region_22,Bachelors,f,sourcing,1,29,4,2,0,54,0
58283,Procurement,region_13,Mastersabove,m,other,1,53,4,16,0,72,0
50193,Procurement,region_27,Bachelors,m,other,2,24,,1,0,86,1
1034,SalesMarketing,region_2,Mastersabove,f,other,1,41,5,8,0,51,0
45806,SalesMarketing,region_22,Bachelors,m,sourcing,1,26,5,2,0,48,0
34761,SalesMarketing,region_4,Bachelors,f,sourcing,1,27,,1,0,50,0
62735,Operations,region_2,Bachelors,m,sourcing,1,29,2,3,0,60,0
19347,SalesMarketing,region_2,Mastersabove,f,other,1,40,5,12,0,55,0
59284,Procurement,region_22,Bachelors,m,sourcing,4,28,3,2,0,66,0
53953,Operations,region_22,Bachelors,f,other,2,27,3,2,0,58,0
59709,Finance,region_28,Bachelors,f,other,1,28,4,3,0,55,0
58609,SalesMarketing,region_15,Bachelors,m,other,2,31,5,5,0,49,0
3660,Analytics,region_29,Bachelors,m,sourcing,1,25,5,2,0,81,0
18424,SalesMarketing,region_13,,m,other,1,23,4,2,0,46,0
46771,SalesMarketing,region_8,Bachelors,m,sourcing,1,32,3,7,0,51,0
51677,Operations,region_32,Bachelors,m,sourcing,1,34,4,9,0,59,0
2126,Operations,region_2,Mastersabove,m,sourcing,1,34,4,8,0,59,0
71865,Analytics,region_29,Bachelors,f,other,1,28,,1,0,86,0
17101,SalesMarketing,region_15,Mastersabove,m,other,3,33,,1,0,54,1
19670,Operations,region_16,Bachelors,m,other,1,32,5,5,0,62,0
17535,Analytics,region_22,Bachelors,m,other,1,29,3,8,0,80,0
16325,SalesMarketing,region_22,Mastersabove,m,sourcing,2,40,3,5,0,52,0
72494,SalesMarketing,region_5,Bachelors,m,other,1,37,5,7,0,50,0
48696,SalesMarketing,region_1,Bachelors,m,other,1,29,,1,0,50,0
1291,SalesMarketing,region_23,Bachelors,m,other,1,40,3,11,0,49,0
37268,SalesMarketing,region_17,Bachelors,m,sourcing,1,25,5,2,0,49,0
72293,SalesMarketing,region_15,Bachelors,m,other,1,29,2,3,0,47,0
73523,SalesMarketing,region_7,Bachelors,f,other,1,45,3,5,0,43,0
6346,Operations,region_15,Bachelors,m,other,2,34,3,3,0,,0
17549,Operations,region_2,Bachelors,m,sourcing,1,58,3,11,0,68,0
71995,HR,region_7,Mastersabove,f,other,1,50,3,10,0,51,0
74697,SalesMarketing,region_22,Bachelors,m,referred,1,32,5,2,0,48,0
57881,Procurement,region_13,Mastersabove,f,other,1,31,1,7,0,70,0
71943,Technology,region_2,Bachelors,m,referred,1,26,4,1,0,81,0
38221,Finance,region_7,Mastersabove,m,sourcing,1,34,3,7,1,70,1
76848,SalesMarketing,region_22,Bachelors,m,other,3,26,2,1,0,50,0
239,Procurement,region_22,Bachelors,f,sourcing,2,24,,1,0,69,0
57266,SalesMarketing,region_7,Mastersabove,m,sourcing,2,32,1,5,0,52,0
50715,Technology,region_15,Bachelors,m,other,1,32,3,7,1,79,0
28490,Procurement,region_31,Bachelors,f,other,1,34,3,5,0,67,0
36096,Technology,region_16,Bachelors,m,other,1,28,3,4,0,78,0
21113,SalesMarketing,region_2,Bachelors,f,sourcing,1,42,2,8,0,47,0
77580,Procurement,region_15,Mastersabove,m,other,1,39,3,4,0,69,0
24457,SalesMarketing,region_15,Mastersabove,m,other,1,40,4,6,0,,0
22498,SalesMarketing,region_28,Bachelors,f,sourcing,3,27,1,3,0,53,0
65170,SalesMarketing,region_29,Mastersabove,m,sourcing,1,33,1,10,0,51,0
59546,Finance,region_2,Bachelors,m,other,2,33,3,6,0,57,0
22419,Procurement,region_32,Bachelors,m,sourcing,1,32,4,4,0,68,0
13800,Analytics,region_9,Mastersabove,m,other,1,29,4,2,0,87,0
4440,SalesMarketing,region_31,Bachelors,m,other,1,30,5,4,0,46,0
34478,Procurement,region_2,Bachelors,f,sourcing,1,25,1,3,1,73,0
76681,Operations,region_17,Bachelors,m,other,1,40,3,9,0,63,0
9773,Technology,region_13,Bachelors,f,referred,1,33,4,4,0,75,0
64605,Technology,region_28,Bachelors,f,other,1,30,4,5,0,78,0
13695,SalesMarketing,region_1,Bachelors,m,other,1,29,5,4,0,54,0
39467,Operations,region_2,Bachelors,f,other,1,38,3,7,0,57,0
34093,Technology,region_23,Mastersabove,f,other,2,32,3,5,0,79,0
27319,Finance,region_2,Below Secondary,m,other,1,24,5,2,0,63,0
13046,Operations,region_7,Bachelors,m,other,1,26,4,3,0,58,0
58932,SalesMarketing,region_29,Bachelors,m,sourcing,1,33,4,6,0,48,0
64261,HR,region_20,Mastersabove,m,sourcing,1,31,1,4,0,51,0
28318,Procurement,region_8,Mastersabove,m,other,1,31,5,6,0,65,0
15004,Technology,region_2,Bachelors,f,referred,1,26,3,3,0,75,0
32321,Procurement,region_13,Bachelors,f,other,1,52,5,11,0,65,0
66865,Analytics,region_29,Bachelors,m,sourcing,1,30,3,5,0,83,0
27912,SalesMarketing,region_15,Bachelors,f,other,1,45,1,4,0,52,0
75050,Operations,region_15,,m,other,1,42,4,3,0,57,0
75891,Legal,region_29,Bachelors,m,sourcing,1,29,,1,0,57,0
27896,SalesMarketing,region_26,Bachelors,m,other,1,36,1,4,0,,0
66079,Technology,region_2,Bachelors,f,sourcing,1,50,1,10,0,78,0
21168,Operations,region_22,Bachelors,m,other,1,57,5,27,0,57,0
69861,Operations,region_7,Bachelors,m,sourcing,1,34,3,3,0,63,0
1885,Analytics,region_29,Bachelors,m,other,1,32,4,3,0,85,0
36589,Technology,region_17,Bachelors,f,other,1,33,3,9,0,78,0
75148,SalesMarketing,region_7,Mastersabove,m,sourcing,1,39,4,6,0,66,1
12049,SalesMarketing,region_7,Bachelors,m,other,1,34,5,9,0,46,0
52565,Operations,region_27,Bachelors,m,sourcing,1,26,,1,0,56,0
38877,SalesMarketing,region_23,Bachelors,m,sourcing,2,25,2,3,0,51,0
58895,Technology,region_7,Bachelors,m,other,1,28,,1,0,77,1
36832,Procurement,region_12,Bachelors,m,sourcing,1,29,,1,0,70,0
32325,SalesMarketing,region_16,Mastersabove,m,other,1,54,3,18,0,46,0
38014,Operations,region_15,Bachelors,f,sourcing,1,39,5,10,0,,0
30101,Finance,region_2,Bachelors,m,other,1,52,4,17,0,57,0
72795,SalesMarketing,region_15,,m,other,1,26,,1,0,51,0
64716,Technology,region_27,Bachelors,f,other,1,27,,1,0,77,0
24786,Operations,region_28,Bachelors,f,sourcing,1,30,,1,0,56,0
45050,Analytics,region_26,Bachelors,m,sourcing,1,42,3,4,0,89,0
68487,Analytics,region_31,Bachelors,m,sourcing,3,29,,1,0,87,0
40944,Procurement,region_13,Mastersabove,m,sourcing,1,46,3,16,0,72,0
51778,Operations,region_15,Bachelors,f,other,1,38,5,7,0,59,0
65313,Analytics,region_20,Bachelors,m,sourcing,1,26,3,2,0,84,0
76877,SalesMarketing,region_29,Bachelors,m,other,2,29,1,3,0,49,0
65208,Operations,region_20,Bachelors,f,sourcing,1,27,5,3,0,60,0
11355,SalesMarketing,region_2,Mastersabove,f,sourcing,1,34,5,10,0,52,0
27355,SalesMarketing,region_7,,m,other,2,25,3,3,0,46,0
44440,HR,region_26,Bachelors,m,other,1,27,,1,0,47,0
1644,Legal,region_31,Bachelors,f,other,1,29,3,4,0,,0
75847,Operations,region_13,Mastersabove,f,other,1,34,1,9,0,60,0
68490,HR,region_7,Bachelors,m,other,1,39,5,8,0,,0
4626,Finance,region_7,Bachelors,m,sourcing,1,35,4,3,0,60,0
15517,HR,region_13,Bachelors,m,other,1,29,5,1,0,52,1
2581,Technology,region_13,Mastersabove,m,other,1,39,1,8,0,80,0
17696,Procurement,region_32,Bachelors,m,sourcing,1,31,3,8,0,75,0
77189,SalesMarketing,region_2,Bachelors,f,sourcing,1,37,2,7,0,47,0
27066,Finance,region_4,Mastersabove,m,sourcing,1,52,5,18,0,58,0
63260,SalesMarketing,region_7,Bachelors,m,sourcing,1,36,3,9,1,48,0
49995,R&D,region_22,Mastersabove,m,sourcing,3,32,3,6,0,87,0
13264,SalesMarketing,region_32,Bachelors,f,other,1,28,3,3,0,52,0
48221,Analytics,region_22,Bachelors,f,sourcing,1,30,4,5,0,86,0
75393,SalesMarketing,region_19,Bachelors,m,sourcing,1,37,3,3,0,51,0
18227,SalesMarketing,region_23,Bachelors,m,other,3,37,3,8,0,46,0
24526,Technology,region_19,Bachelors,m,sourcing,1,40,1,7,0,81,0
49800,Analytics,region_29,Bachelors,m,other,1,26,4,3,0,82,0
39383,SalesMarketing,region_5,Bachelors,m,other,2,32,3,3,0,51,0
38858,SalesMarketing,region_19,Bachelors,m,sourcing,1,38,3,9,0,93,1
37392,Finance,region_2,Bachelors,f,other,1,28,2,4,1,55,0
75111,Procurement,region_12,Bachelors,m,other,3,29,1,2,0,75,0
37916,SalesMarketing,region_13,Bachelors,f,sourcing,1,28,,1,0,,0
5922,Technology,region_7,Bachelors,m,other,1,25,4,2,0,75,0
28437,HR,region_2,Mastersabove,m,other,1,30,2,4,0,42,0
73317,Technology,region_22,Bachelors,m,other,2,23,,1,0,85,0
41020,Operations,region_22,Mastersabove,m,other,2,36,4,4,0,56,0
46489,Operations,region_2,Bachelors,f,other,1,48,3,18,0,54,0
721,SalesMarketing,region_26,Bachelors,f,other,4,29,3,4,0,51,0
20322,HR,region_2,Mastersabove,f,sourcing,1,40,2,7,0,58,0
3927,SalesMarketing,region_23,Bachelors,f,other,1,28,5,3,0,51,0
27888,Legal,region_22,Mastersabove,m,other,1,36,3,5,0,57,0
41209,Operations,region_11,Bachelors,m,other,3,31,5,8,0,98,1
23801,HR,region_22,Mastersabove,f,other,1,33,2,4,0,49,1
24412,SalesMarketing,region_22,Bachelors,f,other,1,29,2,4,0,49,0
44325,Operations,region_4,Mastersabove,m,other,1,26,3,2,0,62,0
52898,Procurement,region_8,Bachelors,m,other,1,33,3,7,0,73,0
51510,HR,region_2,Mastersabove,f,other,1,51,4,6,0,53,0
70271,SalesMarketing,region_2,Mastersabove,m,other,1,54,3,8,0,50,0
5665,Procurement,region_11,Bachelors,m,other,1,26,,1,0,68,0
1560,HR,region_25,Mastersabove,f,other,1,34,5,4,0,51,0
67956,SalesMarketing,region_32,Bachelors,m,sourcing,1,32,2,4,0,49,0
35271,Operations,region_23,Bachelors,f,sourcing,1,34,4,10,0,,0
44688,SalesMarketing,region_7,Bachelors,m,other,1,36,4,4,0,48,0
37997,Analytics,region_26,Bachelors,m,sourcing,1,33,2,4,0,87,0
68815,Technology,region_22,Bachelors,m,referred,1,29,5,4,0,77,0
60008,SalesMarketing,region_32,Bachelors,m,other,1,34,3,2,0,47,0
76962,Analytics,region_25,Bachelors,m,other,2,30,1,2,0,87,0
8514,R&D,region_2,Mastersabove,m,sourcing,2,37,5,7,0,83,0
46986,Analytics,region_14,Bachelors,m,other,1,31,3,2,0,83,0
14063,Operations,region_2,Mastersabove,f,other,1,40,3,10,0,62,0
23274,SalesMarketing,region_2,Bachelors,m,sourcing,2,26,1,4,0,53,0
62812,Finance,region_28,Mastersabove,m,sourcing,1,31,5,7,0,64,1
57097,Technology,region_7,Mastersabove,m,sourcing,2,41,5,4,0,77,1
35586,Technology,region_28,Bachelors,f,other,1,31,3,5,0,83,0
4749,SalesMarketing,region_28,Mastersabove,m,other,2,38,5,10,1,93,1
51127,Procurement,region_16,Bachelors,m,other,1,29,4,6,0,70,0
35691,SalesMarketing,region_22,Bachelors,m,sourcing,1,29,3,4,0,51,0
35299,Technology,region_2,Mastersabove,f,sourcing,2,56,3,6,0,85,0
64537,Procurement,region_7,Mastersabove,m,other,2,33,1,4,1,76,0
14769,SalesMarketing,region_2,Mastersabove,m,sourcing,1,39,4,4,0,50,0
34760,SalesMarketing,region_14,Bachelors,m,other,1,30,3,7,0,,0
50876,Finance,region_20,Bachelors,m,sourcing,2,27,3,2,0,,0
78103,SalesMarketing,region_2,Bachelors,m,other,5,33,1,6,0,47,0
10920,Technology,region_2,Mastersabove,m,other,1,35,2,10,0,79,0
1163,Procurement,region_7,Mastersabove,f,sourcing,1,41,2,9,0,70,0
6648,Technology,region_2,Bachelors,m,sourcing,1,41,3,4,0,80,0
43521,SalesMarketing,region_15,,m,other,1,26,4,4,0,53,0
10342,Operations,region_2,Bachelors,f,other,1,33,1,6,0,57,0
67815,SalesMarketing,region_13,,m,sourcing,2,40,1,13,0,49,0
18012,SalesMarketing,region_25,Bachelors,m,sourcing,1,35,3,6,0,48,0
39875,Procurement,region_2,Mastersabove,f,other,1,46,3,10,0,72,0
56529,SalesMarketing,region_7,,m,other,5,31,3,2,0,53,0
9876,Procurement,region_22,Bachelors,m,other,5,29,1,5,0,69,0
12885,SalesMarketing,region_13,Mastersabove,m,other,1,41,3,6,0,50,0
1700,Analytics,region_34,Bachelors,m,other,2,28,4,5,0,83,0
21111,Procurement,region_31,Bachelors,m,other,1,33,,1,0,69,0
30401,Technology,region_25,Bachelors,m,sourcing,2,31,3,4,0,80,0
59399,R&D,region_22,Bachelors,m,sourcing,1,29,3,4,0,82,0
18603,Finance,region_13,Mastersabove,m,other,1,32,5,6,0,60,0
45739,Technology,region_13,Bachelors,m,other,1,44,3,10,0,78,0
42082,Operations,region_23,Bachelors,f,other,1,31,4,3,0,60,0
75492,Procurement,region_2,Below Secondary,f,sourcing,1,25,,1,0,70,0
61623,Finance,region_2,Bachelors,m,other,1,58,3,19,0,57,0
3011,Analytics,region_16,Bachelors,m,other,1,39,5,3,0,85,0
72257,Operations,region_26,Bachelors,f,other,1,29,,1,0,62,0
6853,Analytics,region_1,Bachelors,m,other,1,30,5,2,0,82,0
66845,Operations,region_4,Mastersabove,m,other,1,38,3,10,0,58,0
64098,SalesMarketing,region_2,Bachelors,m,other,2,48,1,7,0,47,0
33427,Operations,region_23,Bachelors,f,sourcing,1,30,1,2,0,59,0
14555,Procurement,region_2,Bachelors,m,other,1,36,4,6,0,73,0
20090,Operations,region_22,Mastersabove,f,other,1,37,5,3,0,56,0
17320,R&D,region_22,Bachelors,m,other,1,32,1,2,0,83,0
56116,SalesMarketing,region_2,Bachelors,m,other,4,37,3,10,0,48,0
41642,Technology,region_7,Bachelors,m,sourcing,1,35,4,8,0,82,0
29897,Legal,region_6,Bachelors,m,other,1,28,,1,0,59,0
5605,SalesMarketing,region_19,Bachelors,m,other,1,44,3,9,0,48,0
25230,SalesMarketing,region_27,Bachelors,m,sourcing,6,28,1,6,0,55,0
57612,Operations,region_11,Mastersabove,f,other,1,41,3,2,0,57,0
34945,HR,region_2,Mastersabove,m,other,1,58,5,5,0,49,0
27568,SalesMarketing,region_2,Mastersabove,m,other,3,32,1,6,0,47,0
63150,SalesMarketing,region_16,Mastersabove,m,other,1,37,3,8,0,52,0
75286,Finance,region_2,Bachelors,f,sourcing,1,53,5,25,0,62,0
66278,Operations,region_26,Bachelors,f,sourcing,2,36,5,3,0,62,0
14846,SalesMarketing,region_15,Mastersabove,m,sourcing,1,29,4,3,0,48,0
10945,R&D,region_4,Mastersabove,m,other,2,43,3,12,0,85,0
39067,Operations,region_31,Bachelors,m,sourcing,1,27,,1,0,,0
7855,Analytics,region_25,Bachelors,m,other,1,29,3,5,0,85,0
34801,SalesMarketing,region_22,,m,sourcing,1,25,4,3,0,52,0
19051,Analytics,region_12,Bachelors,m,sourcing,1,28,3,2,0,83,0
3434,SalesMarketing,region_28,Mastersabove,m,other,2,33,3,4,0,50,0
60636,SalesMarketing,region_11,Mastersabove,m,other,1,32,2,2,0,55,0
24975,Procurement,region_15,Bachelors,f,other,1,34,3,3,0,71,0
15387,SalesMarketing,region_22,Bachelors,m,referred,1,27,,1,0,50,0
7388,SalesMarketing,region_2,Bachelors,f,other,2,22,3,2,1,47,0
24995,SalesMarketing,region_7,Mastersabove,m,sourcing,1,55,5,23,0,48,1
58928,Finance,region_23,Bachelors,m,sourcing,1,31,2,4,0,57,0
13934,SalesMarketing,region_2,Bachelors,m,sourcing,1,32,3,5,0,51,0
76206,SalesMarketing,region_7,,m,sourcing,1,43,4,14,0,44,0
56795,Operations,region_1,Bachelors,f,other,1,27,4,4,0,60,0
18777,Technology,region_27,Bachelors,m,other,1,28,5,2,0,79,0
26835,HR,region_2,Bachelors,m,sourcing,1,27,1,4,0,47,0
55613,Operations,region_8,Bachelors,m,other,1,28,3,4,0,55,0
69459,Procurement,region_23,Mastersabove,m,other,1,32,5,7,0,78,1
69717,Operations,region_31,Bachelors,m,other,1,33,3,4,0,58,0
16249,Operations,region_22,Bachelors,m,referred,1,33,4,2,0,62,0
71611,SalesMarketing,region_31,Bachelors,m,sourcing,1,27,5,4,0,56,0
34400,Procurement,region_2,Mastersabove,f,referred,1,36,3,10,0,79,1
63105,Technology,region_7,Bachelors,m,referred,1,26,2,2,0,77,1
3426,Procurement,region_2,Below Secondary,f,sourcing,1,26,4,2,1,69,0
70266,Analytics,region_22,Bachelors,m,other,1,32,5,2,0,86,0
47548,SalesMarketing,region_34,Bachelors,m,sourcing,1,28,2,3,0,49,0
2727,Operations,region_8,Mastersabove,f,other,1,43,3,9,0,60,0
2170,SalesMarketing,region_14,Mastersabove,m,other,1,40,3,5,0,47,0
50772,Analytics,region_27,Bachelors,m,other,1,31,3,3,1,84,0
39518,Operations,region_19,Bachelors,f,sourcing,1,34,,1,0,58,0
26148,SalesMarketing,region_31,Bachelors,m,sourcing,1,46,3,15,0,50,0
38528,SalesMarketing,region_19,Bachelors,m,sourcing,1,40,3,10,0,96,1
5594,Legal,region_22,Below Secondary,m,sourcing,1,26,,1,0,57,0
23654,Analytics,region_31,Bachelors,m,sourcing,1,25,,1,0,85,0
58504,Technology,region_7,Bachelors,f,other,1,36,5,5,0,81,0
74702,Operations,region_30,Bachelors,m,sourcing,1,28,,1,0,,0
45331,Technology,region_7,Mastersabove,m,other,1,45,3,12,0,77,1
77443,HR,region_2,Bachelors,m,sourcing,1,25,,1,0,49,0
10418,Analytics,region_2,Mastersabove,f,other,1,32,5,4,0,83,1
29124,Operations,region_8,Mastersabove,f,other,1,35,5,4,0,56,0
63970,SalesMarketing,region_14,Mastersabove,m,other,1,44,3,7,0,47,0
46881,Analytics,region_2,,m,other,1,36,5,3,0,85,0
24926,Procurement,region_22,Bachelors,m,other,1,42,1,13,0,64,0
1881,Operations,region_4,Bachelors,f,sourcing,1,39,1,10,0,,0
13033,Operations,region_29,Mastersabove,m,sourcing,1,39,5,6,0,62,0
66090,Operations,region_22,Bachelors,m,sourcing,1,27,3,1,0,60,0
50308,SalesMarketing,region_7,Bachelors,m,sourcing,2,28,3,2,0,49,0
40427,Analytics,region_29,Bachelors,f,other,1,27,3,2,0,89,0
